List Of All Solo,,,,,,,,,
,,,,,,,,,
Nr,Map,Time,Players,Hero,Area,New Better time or its duplicit,Accepted,Comments,Dates
986,MMD,1.47,yIzaac😎👌,Mirage,34,TRUE,TRUE,,01.mai.21
987,HaHa,2.41,Mxgnolia,Shade,16,TRUE,TRUE,,01.mai.21
988,WW,10.24,PotatoNuke,Shade,81,TRUE,TRUE,,01.mai.21
989,GGH_old,18.42,Strat,Magmax,41,FALSE,TRUE,,02.mai.21
990,EE_old,17.15,R0YqL,Rameses,81,FALSE,TRUE,,02.mai.21
991,VV,5.35,yIzaac😎👌,Chrono,41,FALSE,FALSE,C,02.mai.21
992,PPI,2.32,Smiley,Ghoul,29,FALSE,TRUE,,02.mai.21
993,HaHa,3.40,Mxgnolia,Ghoul,16,TRUE,TRUE,,03.mai.21
994,CCH,8.59,Strat,Aurora,41,FALSE,TRUE,Nerf,03.mai.21
995,AA_old2,7.22,PotatoNuke,Shade,41,TRUE,TRUE,long 41,03.mai.21
996,CC,5.43,TheTroll,Aurora,41,FALSE,TRUE,Nerf,03.mai.21
997,DD,10.14,Jackal,Necro,81,FALSE,TRUE,,03.mai.21
998,MMD,1.38,yIzaac😎👌,Mirage,34,FALSE,TRUE,,03.mai.21
999,HaHa,3.15,Mxgnolia,Ghoul,16,TRUE,TRUE,,04.mai.21
1000,MM,15.53,piger,Cent,121,FALSE,TRUE,,05.mai.21
1001,RR,34.37,Exscord,Cent,43,TRUE,TRUE,,05.mai.21
1002,TT,3.39,PotatoNuke,Candy,21,TRUE,TRUE,,07.mai.21
1003,CC,6.02,Stryker123,Jötunn,41,FALSE,TRUE,,07.mai.21
1004,CCH,8.23,DD1,Rameses,41,FALSE,TRUE,,07.mai.21
1005,DD,10.19,Harmony556,Chrono,81,FALSE,TRUE,,08.mai.21
1006,VV,8.32,Zeruel,Rameses,41,FALSE,TRUE,,08.mai.21
1007,MM480,19.30,PotatoNuke,Rock,140,FALSE,TRUE,,08.mai.21
1008,MM,11.56,PotatoNuke,Shade,121,TRUE,TRUE,,09.mai.21
1009,CC,5.09,PotatoNuke,Shade,41,FALSE,TRUE,,09.mai.21
1010,AA_old2,7.53,tтеуmlI,Chrono,41,FALSE,FALSE,old 40 maybe something more idk,09.mai.21
1011,CC,6.05,KaBo0M,Jötunn,41,FALSE,TRUE,,10.mai.21
1012,CC,4.49,Rxpct,Candy,41,TRUE,TRUE,,10.mai.21
1013,AA_old2,15.15,Ventinari,Rameses,41,FALSE,TRUE,long 41,11.mai.21
1014,AA_old2,10.31,thiccsucc,Shade,41,FALSE,TRUE,long 41,11.mai.21
1015,OO_old,7.58,exe,Necro,16,FALSE,TRUE,Nerf Map,12.mai.21
1016,OO,5.30,parasytell,Necro,16,FALSE,FALSE,Liquid Siro alt,13.mai.21
1017,HaHa,2.39,parasytell,Shade,16,FALSE,FALSE,Liquid Siro alt,13.mai.21
1018,HaHa,4.26,yIzaac😎👌,Chrono,16,FALSE,TRUE,,14.mai.21
1019,GG,5.38,parasytell,Mirage,41,TRUE,FALSE,Liquid Siro alt,14.mai.21
1020,HH,19.44,DD1,Rameses,81,TRUE,TRUE,,15.mai.21
1021,GG,9.43,DarkGD41,Chrono,41,FALSE,TRUE,,15.mai.21
1022,GG,6.06,yIzaac😎👌,Chrono,41,TRUE,TRUE,,15.mai.21
1023,AA_old2,7.50,Zero〩,Shade,41,FALSE,TRUE,long 41,16.mai.21
1024,OO_old,8.45,PotatoNuke,Necro,16,FALSE,TRUE,Nerf Map,17.mai.21
1025,AA_old2,6.36,DD1,Shade,41,FALSE,TRUE,long 41,17.mai.21
1026,OO_old,10.54,Strat,Necro,16,FALSE,TRUE,Nerf Map,17.mai.21
1027,GG,5.28,parasytell,Mirage,41,FALSE,FALSE,Liquid Siro alt,18.mai.21
1028,VVH,9.51,R0YqL,Shade,41,FALSE,TRUE,,18.mai.21
1029,CCH,7.50,Strat,Jötunn,41,FALSE,TRUE,,19.mai.21
1030,CCH,18.12,546000,Rameses,41,FALSE,TRUE,,18.mai.21
1031,CC,7.29,ElFeyer,Chrono,41,FALSE,TRUE,,19.mai.21
1032,GGH_old,11.03,thiccsucc,Reaper,41,FALSE,TRUE,,20.mai.21
1033,DD,9.59,Rxpct,Chrono,81,FALSE,TRUE,,21.mai.21
1034,OO_old,7.35,Rxpct,Necro,16,FALSE,TRUE,Nerf Map,22.mai.21
1035,MM480,89.50,DD1,Rameses,452,TRUE,TRUE,,22.mai.21
1036,CC,6.17,ElFeyer,Necro,41,FALSE,TRUE,,22.mai.21
1037,GGH_old,13.06,Ventinari,Magmax,41,FALSE,TRUE,,22.mai.21
1038,CC,5.25,fAtKiD,Necro,41,TRUE,TRUE,,22.mai.21
1039,CC,5.17,Strat,Shade,41,FALSE,TRUE,,23.mai.21
1040,HaHa,2.36,DD1,Candy,16,FALSE,TRUE,,23.mai.21
1041,QQ_old,33.00,546000,Necro,81,FALSE,TRUE,,23.mai.21
1042,FF,19.18,546000,Chrono,41,FALSE,TRUE,,23.mai.21
1043,DD,10.02,R0YqL,Chrono,81,TRUE,TRUE,,23.mai.21
1044,DD,21.13,546000,Chrono,81,FALSE,TRUE,,23.mai.21
1045,FF,8.57,ImSoloDontFollow,Reaper,41,FALSE,FALSE,,23.mai.21
1046,GGH_old,9.02,Creazy,Cent,41,FALSE,TRUE,,23.mai.21
1047,DD,11.21,PotatoNuke,Rameses,81,FALSE,TRUE,,23.mai.21
1048,QQ_old,11.53,PotatoNuke,Mirage,81,FALSE,TRUE,,23.mai.21
1049,VV,4.39,R0YqL,Candy,41,TRUE,TRUE,,23.mai.21
1050,GG,5.43,yIzaac😎👌,Brute,41,TRUE,TRUE,,24.mai.21
1051,VVH,12.19,thiccsucc,Shade,41,FALSE,TRUE,,24.mai.21
1052,TT,3.53,KaBo0M,Candy,21,FALSE,TRUE,,25.mai.21
1053,VV,4.51,Ќefirchik%20,Shade,41,FALSE,TRUE,,25.mai.21
1054,CC,6.12,PotatoNuke,Brute,41,FALSE,TRUE,,25.mai.21
1055,CC,6.14,PotatoNuke,Ghoul,41,FALSE,TRUE,,26.mai.21
1056,CC,4.54,piger,Magmax,41,FALSE,TRUE,,26.mai.21
1057,MM480,99.20,DD1,Rameses,454,FALSE,TRUE,,26.mai.21
1058,CC,6.16,PotatoNuke,Chrono,41,FALSE,TRUE,,26.mai.21
1059,VV,4.27,Rxpct,Candy,41,FALSE,TRUE,,26.mai.21
1060,EE_old,14.52,Rxpct,Shade,81,FALSE,TRUE,,26.mai.21
1061,CC,6.02,Bluemonkey14,Necro,41,TRUE,TRUE,,26.mai.21
1062,TT,8.22,546000,Shade,21,TRUE,TRUE,,28.mai.21
1063,CC,5.18,Stryker123,Shade,41,FALSE,TRUE,,28.mai.21
1064,CC,5.01,Rxpct,Shade,41,FALSE,TRUE,,28.mai.21
1065,CC,5.24,Bluemonkey14,Shade,41,FALSE,TRUE,,28.mai.21
1066,VV,5.17,Bluemonkey14,Shade,41,TRUE,TRUE,,29.mai.21
1067,TT,4.31,Exscord,Shade,21,FALSE,TRUE,,29.mai.21
1068,EE_old,21.38,546000,Magmax,81,FALSE,TRUE,,29.mai.21
1069,CC,7.29,Exscord,Necro,41,FALSE,TRUE,,30.mai.21
1070,CCH,7.08,Rxpct,Jötunn,41,FALSE,TRUE,,30.mai.21
1071,EE_old,20.19,Exscord,Shade,81,FALSE,TRUE,,31.mai.21
1072,CC,4.47,R0YqL,Magmax,41,FALSE,TRUE,,31.mai.21
1073,HH,27.55,Exscord,Shade,81,FALSE,TRUE,,31.mai.21
1074,CC,5.43,R0YqL,Necro,41,TRUE,TRUE,,01.jūn.21
1075,GG,5.13,R0YqL,Shade,41,TRUE,TRUE,,01.jūn.21
1076,GG,4.50,PotatoNuke,Shade,41,TRUE,TRUE,,01.jūn.21
1077,PPP,4.11,ImSoloDontFollow,Magmax,31,FALSE,FALSE,,01.jūn.21
1078,RR,15.23,PotatoNuke,Shade,43,FALSE,TRUE,,02.jūn.21
1079,RR,15.56,Rxpct,Shade,43,TRUE,TRUE,,02.jūn.21
1080,MM480,116.25,⚝Simba⚝,Rime,348,FALSE,TRUE,,02.jūn.21
1081,RR,15.44,KaBo0M,Shade,43,FALSE,TRUE,,02.jūn.21
1082,CC,17.30,Strat,Magmax,41,FALSE,TRUE,,02.jūn.21
1083,RR,14.49,Rxpct,Shade,43,FALSE,TRUE,,02.jūn.21
1084,TT,3.34,Creazy,Candy,21,FALSE,TRUE,,03.jūn.21
1085,DD,10.30,ImSoloDontFollow,Rameses,81,FALSE,FALSE,,03.jūn.21
1086,TT,4.20,Exscord,Brute,21,FALSE,TRUE,,03.jūn.21
1087,TT,4.22,TTTruck,Nexus,21,FALSE,TRUE,,03.jūn.21
1088,VV,4.33,R0YqL,Candy,41,TRUE,TRUE,,03.jūn.21
1089,MMD,1.34,Chocor,Shade,34,FALSE,TRUE,,04.jūn.21
1090,CC,6.39,ImSoloDontFollow,Reaper,41,FALSE,FALSE,,04.jūn.21
1091,MM2,4.52,PotatoNuke,Jötunn,28,FALSE,TRUE,,04.jūn.21
1092,MM2,4.28,PotatoNuke,Ghoul,28,FALSE,TRUE,,05.jūn.21
1093,TT,4.29,☺♣○•♣♥☻♦♠◘,Brute,21,TRUE,TRUE,,05.jūn.21
1094,VV,6.10,Exscord,Nexus,41,FALSE,TRUE,,05.jūn.21
1095,MM480,29.35,546000,Shade,173,FALSE,TRUE,,05.jūn.21
1096,GGH_old,8.03,yIzaac😎👌,Reaper,41,FALSE,TRUE,,05.jūn.21
1097,QQ_old,20.09,Exscord,Necro,81,FALSE,TRUE,,05.jūn.21
1098,TT,4.11,☺♣○•♣♥☻♦♠◘,Brute,21,FALSE,TRUE,,06.jūn.21
1099,PPI,3.17,ImSoloDontFollow,Reaper,29,FALSE,FALSE,,05.jūn.21
1100,MMD,1.35,asdfasdfasdf1234,Rock,34,FALSE,TRUE,,06.jūn.21
1101,HH,25.18,546000,Rameses,81,FALSE,TRUE,,06.jūn.21
1102,HH,22.27,546000,Shade,81,FALSE,TRUE,,06.jūn.21
1103,MMD,1.47,Smiley,Rock,34,FALSE,TRUE,,06.jūn.21
1104,GGH_old,5.40,PotatoNuke,Shade,41,FALSE,TRUE,,06.jūn.21
1105,MM2,6.21,Creazy,Cent,28,FALSE,TRUE,,06.jūn.21
1106,DD,14.45,Bluemonkey14,Necro,81,FALSE,TRUE,,07.jūn.21
1107,PPP,5.23,Exscord,Brute,31,FALSE,TRUE,,07.jūn.21
1108,DD,13.18,546000,Jolt,81,FALSE,TRUE,,08.jūn.21
1109,WW,14.06,ImSoloDontFollow,Shade,81,FALSE,FALSE,,08.jūn.21
1110,TT,4.53,yIzaac😎👌,Necro,21,FALSE,TRUE,,09.jūn.21
1111,HH,17.23,thiccsucc,Shade,81,FALSE,TRUE,,09.jūn.21
1112,HaHa,2.39,ImSoloDontFollow,Shade,16,FALSE,FALSE,,09.jūn.21
1113,DD,9.55,Smiley,Chrono,81,FALSE,TRUE,,09.jūn.21
1114,DD,11.54,Creazy,Rameses,81,FALSE,TRUE,,09.jūn.21
1115,PPI,2.46,yIzaac😎👌,Reaper,29,FALSE,TRUE,,10.jūn.21
1116,PPI,2.23,Smiley,Jolt,29,FALSE,TRUE,,10.jūn.21
1117,DD,9.42,TheTroll,Jolt,81,FALSE,TRUE,OO farm,11.jūn.21
1118,GG,4.48,PotatoNuke,Shade,41,FALSE,TRUE,,12.jūn.21
1119,HH,16.09,R0YqL,Mirage,81,FALSE,TRUE,,13.jūn.21
1120,WW,12.38,R0YqL,Jolt,81,FALSE,TRUE,,13.jūn.21
1121,WW,16.36,Creazy,Jolt,81,FALSE,TRUE,,13.jūn.21
1122,VV,6.39,yIzaac😎👌,Reaper,41,FALSE,TRUE,,13.jūn.21
1123,WW,12.05,yIzaac😎👌,Chrono,81,TRUE,TRUE,,14.jūn.21
1124,FF,7.58,yIzaac😎👌,Reaper,41,FALSE,TRUE,,14.jūn.21
1125,CCH,7.38,Strat,Shade,41,TRUE,TRUE,,15.jūn.21
1126,MMD,3.18,yIzaac😎👌,Rameses,34,FALSE,TRUE,,15.jūn.21
1127,CC,5.19,fAtKiD,Necro,41,FALSE,TRUE,,15.jūn.21
1128,CC,5.32,R0YqL,Necro,41,TRUE,TRUE,,15.jūn.21
1129,GG,5.08,R0YqL,Shade,41,FALSE,TRUE,,16.jūn.21
1130,VV,9.17,Pixuto,Chrono,41,FALSE,TRUE,𝒽𝓊𝓃𝓉𝑒𝓇,16.jūn.21
1131,CCH,6.38,Tetar,Shade,41,FALSE,TRUE,,17.jūn.21
1132,FF,16.47,Pixuto,Reaper,41,FALSE,TRUE,𝒽𝓊𝓃𝓉𝑒𝓇 pinged yIzaac😎👌,18.jūn.21
1133,PPP,2.08,R0YqL,Shade,31,FALSE,TRUE,,18.jūn.21
1134,PPI,2.14,R0YqL,Candy,29,TRUE,TRUE,,18.jūn.21
1135,MM,11.49,R0YqL,Shade,121,TRUE,TRUE,,18.jūn.21
1136,VVH,6.52,Strat,Jolt,41,FALSE,TRUE,OO farm,19.jūn.21
1137,TT,3.58,PotatoNuke,Shade,21,FALSE,TRUE,,19.jūn.21
1138,VVH,12.59,Bluemonkey14,Shade,41,FALSE,TRUE,,19.jūn.21
1139,HH,23.59,HIJ,Rameses,81,FALSE,TRUE,,19.jūn.21
1140,TT,8.12,Zeruel,Chrono,21,FALSE,TRUE,,20.jūn.21
1141,RR,34.23,546000,Chrono,43,FALSE,TRUE,,20.jūn.21
1142,MM480,22.16,PotatoNuke,Euclid,153,FALSE,TRUE,,20.jūn.21
1143,MM480,24.32,PotatoNuke,Candy,195,FALSE,TRUE,,20.jūn.21
1144,PPP,4.26,546000,Jötunn,31,FALSE,TRUE,,20.jūn.21
1145,OO_old2,5.17,Smiley,Necro,16,FALSE,TRUE,OO map nerf,20.jūn.21
1146,OO_old2,5.24,R0YqL,Necro,16,FALSE,TRUE,OO map nerf,20.jūn.21
1147,VVH,8.01,Tetar,Shade,41,FALSE,TRUE,,21.jūn.21
1148,MMD,1.24,Smiley,Shade,34,FALSE,TRUE,,21.jūn.21
1149,MM480,32.29,546000,Jolt,184,FALSE,TRUE,,23.jūn.21
1150,OO_old2,8.13,546000,Necro,16,FALSE,TRUE,OO map nerf,23.jūn.21
1151,OO_old2,5.44,Chocor,Necro,16,FALSE,TRUE,OO map nerf,23.jūn.21
1152,PPI,10.25,Strat,Reaper,29,FALSE,TRUE,,24.jūn.21
1153,VV,4.21,R0YqL,Candy,41,FALSE,TRUE,,24.jūn.21
1154,OO_old2,7.34,снегири,Rameses,16,FALSE,TRUE,OO map nerf,25.jūn.21
1155,RR,12.25,R0YqL,Mirage,43,FALSE,TRUE,,25.jūn.21
1156,CC,9.30,ElFeyer,Magmax,41,TRUE,TRUE,,26.jūn.21
1157,PPP,5.59,ElFeyer,Magmax,31,TRUE,TRUE,,26.jūn.21
1158,VV,8.33,ElFeyer,Magmax,41,FALSE,TRUE,,26.jūn.21
1159,CC,9.22,Pixuto,Rameses,41,FALSE,TRUE,𝒽𝓊𝓃𝓉𝑒𝓇,26.jūn.21
1160,GG,9.15,ElFeyer,Magmax,41,FALSE,TRUE,,26.jūn.21
1161,MM,20.03,ElFeyer,Rameses,121,FALSE,TRUE,,27.jūn.21
1162,CC,240.48,fAtKiD,Jötunn,41,TRUE,TRUE,,27.jūn.21
1163,BB,11.44,Ќefirchik%20,Chrono,36,TRUE,TRUE,,27.jūn.21
1164,BB,7.04,⚝Simba⚝,Rameses,36,FALSE,TRUE,,27.jūn.21
1165,BB,7.12,Strat,Chrono,36,FALSE,TRUE,,28.jūn.21
1166,BB,6.27,Strat,Rameses,36,FALSE,TRUE,,28.jūn.21
1167,TT,5.52,ElFeyer,Necro,21,FALSE,TRUE,,28.jūn.21
1168,BB,13.56,546000,Rameses,36,FALSE,TRUE,,28.jūn.21
1169,BB,15.35,546000,Chrono,36,FALSE,TRUE,,28.jūn.21
1170,BB,11.42,Smiley,Chrono,36,FALSE,TRUE,,28.jūn.21
1171,BB,4.51,⚝Simba⚝,Shade,36,TRUE,TRUE,,28.jūn.21
1172,BB,10.41,546000,Shade,36,FALSE,TRUE,,28.jūn.21
1173,BB,5.59,Ќefirchik%20,Chrono,36,FALSE,TRUE,,28.jūn.21
1174,BB,4.20,PotatoNuke,Rime,36,FALSE,TRUE,,28.jūn.21
1175,BB,6.12,PotatoNuke,Aurora,36,FALSE,TRUE,Nerf,28.jūn.21
1176,BB,4.05,Smiley,Shade,36,FALSE,TRUE,,28.jūn.21
1177,BB,5.56,CIROATM,Shade,36,FALSE,TRUE,,29.jūn.21
1178,FF,13.47,546000,Reaper,41,FALSE,TRUE,,29.jūn.21
1179,BB,5.14,Ndaverr,Rime,36,FALSE,TRUE,,28.jūn.21
1180,BB,3.53,PotatoNuke,Shade,36,TRUE,TRUE,,29.jūn.21
1181,EE_old,19.42,546000,Rameses,81,TRUE,TRUE,,30.jūn.21
1182,BB,7.18,ImSoloDontFollow,Shade,36,FALSE,FALSE,,30.jūn.21
1183,BB,4.15,Strat,Shade,36,FALSE,TRUE,,30.jūn.21
1184,BB,3.24,PotatoNuke,Shade,36,TRUE,TRUE,,01.jūl.21
1185,BB,5.38,Pentagonis,Chrono,36,FALSE,TRUE,,01.jūl.21
1186,RR,14.20,TheTroll,Necro,43,FALSE,TRUE,,01.jūl.21
1187,DD,12.52,546000,Necro,81,TRUE,TRUE,,01.jūl.21
1188,PPP,5.52,ElFeyer,Magmax,31,TRUE,TRUE,,01.jūl.21
1189,BB,3.40,asdfasdfasdf1234,Shade,36,FALSE,TRUE,,01.jūl.21
1190,CC,9.14,ElFeyer,Magmax,41,FALSE,TRUE,,01.jūl.21
1191,CCH,6.30,fAtKiD,Shade,41,FALSE,TRUE,,02.jūl.21
1192,OO,5.37,fAtKiD,Necro,16,FALSE,TRUE,,02.jūl.21
1193,BB,9.06,CIROATM,Cent,36,FALSE,TRUE,,02.jūl.21
1194,BB,6.51,Amasterclasher,Cent,36,TRUE,TRUE,,02.jūl.21
1195,DD,10.34,Bluemonkey14,Jolt,81,FALSE,TRUE,,03.jūl.21
1196,BB,9.23,пропро2,Rameses,36,FALSE,TRUE,,03.jūl.21
1197,MM2,4.16,PotatoNuke,Cent,28,FALSE,TRUE,,03.jūl.21
1198,MM2,4.21,TheTroll,Candy,28,FALSE,TRUE,,03.jūl.21
1199,EE_old,17.53,AWEN,Rameses,81,FALSE,TRUE,Claume,04.jūl.21
1200,BB,5.06,AWEN,Shade,36,FALSE,TRUE,Claume,04.jūl.21
1201,GGH_old,6.47,AWEN,Shade,41,FALSE,TRUE,Claume,04.jūl.21
1202,CCH,8.25,CrEoP,Jötunn,41,FALSE,TRUE,,05.jūl.21
1203,BB,4.07,Lumaz,Shade,36,TRUE,FALSE,mmd Ban,06.jūl.21
1204,CC,8.54,ElFeyer,Necro,41,FALSE,FALSE,He Had Better Time,06.jūl.21
1205,CCH,6.50,Pentagonis,Chrono,41,FALSE,TRUE,,07.jūl.21
1206,CCH,9.33,thiccsucc,Jötunn,41,FALSE,TRUE,,07.jūl.21
1207,BB,6.55,yIzaac😎👌,Chrono,36,TRUE,TRUE,,07.jūl.21
1208,GGH_old,6.54,CIROATM,Cent,41,FALSE,TRUE,,07.jūl.21
1209,VVH,12.36,yIzaac😎👌,Reaper,41,FALSE,TRUE,,09.jūl.21
1210,BB,4.00,Lumaz,Shade,36,FALSE,FALSE,mmd Ban,09.jūl.21
1211,BB,3.16,Shoyas,Shade,36,FALSE,TRUE,,10.jūl.21
1212,PPP,4.49,ElFeyer,Magmax,31,TRUE,TRUE,,11.jūl.21
1213,BB,5.47,yIzaac😎👌,Chrono,36,FALSE,TRUE,,12.jūl.21
1214,TT,6.43,maxim22,Necro,21,FALSE,TRUE,,13.jūl.21
1215,PPP,4.19,ElFeyer,Magmax,31,TRUE,TRUE,,14.jūl.21
1216,MM480,53.19,fAtKiD,Rameses,335,FALSE,TRUE,,14.jūl.21
1217,PPI,2.26,Smiley,Morfe,29,FALSE,TRUE,,15.jūl.21
1218,WW,22.06,546000,Chrono,81,TRUE,TRUE,,15.jūl.21
1219,PPI,2.53,Smiley,Chrono,29,TRUE,TRUE,,15.jūl.21
1220,CCH,9.00,Creazy,Rameses,41,FALSE,TRUE,,16.jūl.21
1221,PPP,3.24,ElFeyer,Chrono,31,FALSE,TRUE,,18.jūl.21
1222,BB,4.34,Ndaverr,Shade,36,FALSE,TRUE,,18.jūl.21
1223,CCH,10.05,Bluemonkey14,Jötunn,41,FALSE,TRUE,,18.jūl.21
1224,VV,5.28,sosa1,Shade,41,TRUE,TRUE,,19.jūl.21
1225,BB,3.35,haha0201,Candy,36,FALSE,TRUE,,19.jūl.21
1226,CC,6.33,PotatoNuke,Morfe,41,FALSE,TRUE,,19.jūl.21
1227,RR,14.32,TheTroll,Chrono,43,FALSE,TRUE,,19.jūl.21
1228,FF,6.26,TheTroll,Reaper,41,FALSE,TRUE,,19.jūl.21
1229,HaHa,5.10,Amasterclasher,Cent,16,FALSE,TRUE,,19.jūl.21
1230,TT,4.28,sosa1,Shade,21,FALSE,TRUE,,20.jūl.21
1231,HaHa,3.21,TheTroll,Mirage,16,FALSE,TRUE,,20.jūl.21
1232,HaHa,2.53,TheTroll,Ghoul,16,FALSE,TRUE,,20.jūl.21
1233,BB,4.24,Nuk,Shade,36,FALSE,TRUE,,20.jūl.21
1234,CC,5.44,Fater,Necro,41,TRUE,TRUE,,20.jūl.21
1235,MM2,5.12,PotatoNuke,Jolt,28,FALSE,TRUE,,20.jūl.21
1236,MM2,4.26,PotatoNuke,Rock,28,FALSE,TRUE,,20.jūl.21
1237,BB,12.29,Gor4itca,Cent,36,TRUE,TRUE,,20.jūl.21
1238,VV,5.35,TheTroll,Chrono,41,FALSE,TRUE,,20.jūl.21
1239,MMD,1.58,PotatoNuke,Magmax,34,FALSE,TRUE,,21.jūl.21
1240,MMD,1.48,PotatoNuke,Rime,34,TRUE,TRUE,,21.jūl.21
1241,MMD,2.16,PotatoNuke,Morfe,34,FALSE,TRUE,,21.jūl.21
1242,MMD,1.56,PotatoNuke,Aurora,34,FALSE,TRUE,Nerf,21.jūl.21
1243,MMD,1.56,PotatoNuke,Brute,34,FALSE,TRUE,,22.jūl.21
1244,MM2,6.15,haha0201,Rameses,28,FALSE,TRUE,,22.jūl.21
1245,MMD,1.59,PotatoNuke,Jötunn,34,FALSE,TRUE,,22.jūl.21
1246,MMD,1.54,PotatoNuke,Chrono,34,FALSE,TRUE,,22.jūl.21
1247,MMD,1.54,PotatoNuke,Ghoul,34,FALSE,TRUE,,22.jūl.21
1248,MMD,2.03,PotatoNuke,Reaper,34,FALSE,TRUE,,22.jūl.21
1249,MMD,1.52,PotatoNuke,Euclid,34,FALSE,TRUE,,22.jūl.21
1250,MMD,1.54,PotatoNuke,Nexus,34,FALSE,TRUE,,22.jūl.21
1251,OO,6.37,Bluemonkey14,Necro,16,TRUE,TRUE,,23.jūl.21
1252,HaHa,2.38,fAtKiD,Shade,16,FALSE,TRUE,,24.jūl.21
1253,PPP,2.03,⚝Simba⚝,Shade,31,FALSE,TRUE,,24.jūl.21
1254,GG,4.54,⚝Simba⚝,Shade,41,FALSE,TRUE,,24.jūl.21
1255,BB,3.44,⚝Simba⚝,Shade,36,FALSE,TRUE,,24.jūl.21
1256,GG,5.04,Creazy,Shade,41,TRUE,TRUE,,25.jūl.21
1257,VV,5.53,psycrow,Necro,41,FALSE,TRUE,,26.jūl.21
1258,HH,37.13,546000,Brute,81,FALSE,TRUE,,26.jūl.21
1259,BB,7.37,⚝Simba⚝,Cent,36,FALSE,TRUE,,26.jūl.21
1260,PPP,4.38,haha0201,Magmax,31,FALSE,TRUE,,26.jūl.21
1261,PPP,3.37,ElFeyer,Necro,31,FALSE,TRUE,,26.jūl.21
1262,GG,4.48,fAtKiD,Shade,41,FALSE,TRUE,,26.jūl.21
1263,OO,4.42,fAtKiD,Candy,16,FALSE,TRUE,,27.jūl.21
1264,PPP,3.42,ElFeyer,Candy,31,FALSE,TRUE,,27.jūl.21
1265,PPP,1.54,Creazy,Candy,31,FALSE,TRUE,,27.jūl.21
1266,CC,5.24,Creazy,Shade,41,FALSE,TRUE,,28.jūl.21
1267,GG,4.46,Creazy,Shade,41,FALSE,TRUE,,28.jūl.21
1268,OO,5.48,Pentagonis,Necro,16,TRUE,TRUE,,30.jūl.21
1269,BB,3.29,Creazy,Shade,36,FALSE,TRUE,,31.jūl.21
1270,BB,3.23,PotatoNuke,Shade,36,TRUE,TRUE,,31.jūl.21
1271,BB,3.02,PotatoNuke,Shade,36,TRUE,TRUE,,31.jūl.21
1272,BB,3.20,haha0201,Shade,36,FALSE,TRUE,,31.jūl.21
1273,BB,7.59,Gor4itca,Cent,36,FALSE,TRUE,,31.jūl.21
1274,BB,10.05,546000,Cent,36,FALSE,TRUE,,31.jūl.21
1275,OO,7.23,Ventinari,Rameses,16,TRUE,TRUE,,31.jūl.21
1276,GG,6.30,PotatoNuke,Reaper,41,FALSE,TRUE,,31.jūl.21
1277,MMD,2.30,haha0201,Chrono,34,FALSE,TRUE,,02.aug.21
1278,VVH,14.45,546000,Shade,41,TRUE,TRUE,,02.aug.21
1279,PPP,3.38,ElFeyer,Magmax,31,FALSE,TRUE,,02.aug.21
1280,BB,3.24,Zade,Shade,36,FALSE,FALSE,Light script,03.aug.21
1281,CC,5.32,Strat,Rime,41,TRUE,TRUE,,03.aug.21
1282,HaHa,5.22,Strat,Jötunn,16,FALSE,TRUE,,03.aug.21
1283,HaHa,2.46,ElFeyer,Shade,16,TRUE,TRUE,,03.aug.21
1284,VV,5.20,Strat,Magmax,41,FALSE,TRUE,,03.aug.21
1285,CC,5.52,Strat,Brute,41,FALSE,TRUE,,03.aug.21
1286,HaHa,2.44,ElFeyer,Shade,16,FALSE,TRUE,,03.aug.21
1287,CC,5.54,Strat,Jötunn,41,FALSE,TRUE,,04.aug.21
1288,CC,5.58,Strat,Morfe,41,FALSE,TRUE,,04.aug.21
1289,CC,6.01,Strat,Aurora,41,TRUE,TRUE,Nerf,04.aug.21
1290,CC,5.54,Strat,Rameses,41,FALSE,TRUE,,04.aug.21
1291,BB,3.42,Rux,Chrono,36,FALSE,FALSE,Light script,04.aug.21
1292,CC,5.31,Strat,Mirage,41,FALSE,TRUE,,04.aug.21
1293,MM,14.22,Strat,Magmax,121,FALSE,TRUE,,04.aug.21
1294,CC,5.32,haha0201,Mirage,41,FALSE,TRUE,,04.aug.21
1295,CC,5.54,Strat,Chrono,41,FALSE,TRUE,,04.aug.21
1296,HaHa,3.52,TheTroll,Jötunn,16,FALSE,TRUE,,04.aug.21
1297,HaHa,3.53,TheTroll,Rock,16,FALSE,TRUE,,04.aug.21
1298,HaHa,4.09,TheTroll,Brute,16,FALSE,TRUE,,04.aug.21
1299,CC,5.51,Strat,Ghoul,41,FALSE,TRUE,,04.aug.21
1300,OO,5.31,Bluemonkey14,Necro,16,FALSE,TRUE,,04.aug.21
1301,GG,5.42,Bluemonkey14,Brute,41,FALSE,TRUE,,04.aug.21
1302,BB,4.12,haha0201,Aurora,36,FALSE,TRUE,Nerf,05.aug.21
1303,BB,4.38,haha0201,Rameses,36,FALSE,TRUE,,05.aug.21
1304,BB,4.14,haha0201,Chrono,36,FALSE,TRUE,,05.aug.21
1305,BB,4.34,haha0201,Necro,36,FALSE,TRUE,,06.aug.21
1306,BB,4.50,haha0201,Rock,36,FALSE,TRUE,,06.aug.21
1307,VV,5.47,Strat,Jolt,41,FALSE,TRUE,,06.aug.21
1308,CC,6.38,haha0201,Nexus,41,FALSE,TRUE,,07.aug.21
